order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,item_count,total_item_price,total_freight,product_id,product_category_name_english,total_payment_value,payment_installments,payment_type,review_score,order_revenue,purchase_month,purchase_year,purchase_dow,purchase_hour,delivery_days_actual,delivery_delay
ord_787,cust_622,delivered,2023-04-08,2023-04-08 03:00:00,2023-04-09,2023-04-17,2023-04-18,u_cust_622,5809,Salvador,SP,5809,-22.873278329047324,-46.48660599079148,Unknown,Unknown,1.0,229.8425837888851,37.2748653954689,prod_11,bed_bath_table,434.1316482302673,1,voucher,1.0,267.117449184354,4,2023,5,0,9,-1
ord_788,cust_306,delivered,2023-03-06,2023-03-06 13:00:00,2023-03-07,2023-03-14,2023-03-16,u_cust_306,1784,Rio de Janeiro,MG,1784,-22.918138494083703,-46.07529100795443,Unknown,Unknown,1.0,427.9699958742674,26.830935847145064,prod_34,sports_leisure,529.3538406247557,4,debit_card,3.0,454.80093172141244,3,2023,0,0,8,-2
ord_789,cust_456,delivered,2023-11-26,2023-11-26 03:00:00,2023-11-27,2023-11-29,2023-12-06,u_cust_456,6644,Rio de Janeiro,MG,6644,-22.88483608809548,-46.757911333714496,Unknown,Unknown,,,,,,608.2828824170723,8,credit_card,5.0,,11,2023,6,0,3,-7
ord_790,cust_159,delivered,2023-12-07,2023-12-07 15:00:00,2023-12-08,2023-12-10,2023-12-17,u_cust_159,8554,Sao Paulo,SP,8554,-22.30419768517422,-46.5802530250818,Unknown,Unknown,2.0,797.4016974431158,64.85224620694221,prod_16,computers_accessories,492.6310287927127,6,credit_card,4.0,862.2539436500581,12,2023,3,0,3,-7
ord_791,cust_330,delivered,2023-01-05,2023-01-05 16:00:00,2023-01-07,2023-01-15,2023-01-15,u_cust_330,1853,Rio de Janeiro,SP,1853,-22.036450400609148,-46.20975552409885,Unknown,Unknown,1.0,34.27340542140925,44.8565861093215,prod_14,computers_accessories,515.5641928501849,1,debit_card,2.0,79.12999153073075,1,2023,3,0,10,0
ord_792,cust_775,delivered,2023-01-02,2023-01-02 13:00:00,2023-01-04,2023-01-16,2023-01-12,u_cust_775,2605,Sao Paulo,SP,2605,-22.133871247707685,-46.116107762458896,Unknown,Unknown,,,,,,379.8990028036139,1,debit_card,2.0,,1,2023,0,0,14,4
ord_793,cust_224,delivered,2023-01-22,2023-01-22 17:00:00,2023-01-24,2023-02-05,2023-02-01,u_cust_224,3255,Rio de Janeiro,MG,3255,-22.43093300175791,-46.20692796667655,Unknown,Unknown,1.0,221.75998852728443,44.37227325212021,prod_7,sports_leisure,387.6703703754712,3,boleto,2.0,266.13226177940464,1,2023,6,0,14,4
ord_794,cust_728,delivered,2023-04-22,2023-04-22 03:00:00,2023-04-24,2023-04-29,2023-05-02,u_cust_728,1364,Rio de Janeiro,RJ,1364,-22.80905114112456,-46.56593473880237,Unknown,Unknown,1.0,463.3967030079913,29.08637305831891,prod_33,sports_leisure,683.6830623992022,8,voucher,2.0,492.48307606631016,4,2023,5,0,7,-3
ord_795,cust_503,delivered,2023-02-26,2023-02-26 20:00:00,2023-02-28,2023-03-04,2023-03-08,u_cust_503,8056,Salvador,RJ,8056,-22.692999817151662,-46.73940211362822,Unknown,Unknown,,,,,,419.54116232453066,8,voucher,5.0,,2,2023,6,0,6,-4
ord_796,cust_455,delivered,2023-03-07,2023-03-07 11:00:00,2023-03-08,2023-03-18,2023-03-17,u_cust_455,4766,Sao Paulo,BA,4766,-22.526565096766305,-46.36580992307881,Unknown,Unknown,1.0,465.2837799197693,45.64855073249417,prod_17,bed_bath_table,220.337373222162,3,voucher,1.0,510.9323306522635,3,2023,1,0,11,1
ord_797,cust_44,delivered,2023-11-26,2023-11-26 21:00:00,2023-11-28,2023-12-03,2023-12-06,u_cust_44,6486,Rio de Janeiro,SP,6486,-22.85739994617031,-46.90493487674294,Unknown,Unknown,1.0,481.46358566898334,22.327280564162752,prod_31,computers_accessories,538.1374739935255,7,debit_card,5.0,503.7908662331461,11,2023,6,0,7,-3
ord_798,cust_213,delivered,2023-04-08,2023-04-08 19:00:00,2023-04-10,2023-04-18,2023-04-18,u_cust_213,5061,Sao Paulo,MG,5061,-22.85165213708103,-46.03177194903826,Unknown,Unknown,1.0,283.3444664934001,46.7928216174801,prod_1,watches_gifts,239.97004784283115,3,voucher,3.0,330.1372881108802,4,2023,5,0,10,0
ord_799,cust_58,delivered,2023-05-24,2023-05-24 22:00:00,2023-05-26,2023-06-05,2023-06-03,u_cust_58,1161,Salvador,SP,1161,-22.10796988459022,-46.21980807053197,Unknown,Unknown,,,,,,110.41815653602524,4,boleto,5.0,,5,2023,2,0,12,2
ord_800,cust_643,delivered,2023-05-05,2023-05-05 11:00:00,2023-05-06,2023-05-13,2023-05-15,u_cust_643,8901,Salvador,SP,8901,-22.448344751209543,-46.61641874745674,Unknown,Unknown,1.0,74.26542456056487,11.083237437714352,prod_15,watches_gifts,231.6152687767223,9,debit_card,5.0,85.34866199827923,5,2023,4,0,8,-2
ord_801,cust_615,delivered,2023-06-16,2023-06-16 16:00:00,2023-06-17,2023-06-27,2023-06-26,u_cust_615,9175,Sao Paulo,SP,9175,-22.503322726422272,-46.70300510886058,Unknown,Unknown,,,,,,346.12803180543,4,debit_card,3.0,,6,2023,4,0,11,1
ord_802,cust_194,delivered,2023-03-27,2023-03-27 21:00:00,2023-03-29,2023-04-07,2023-04-06,u_cust_194,8098,Rio de Janeiro,SP,8098,-22.300441040548368,-46.467126320838496,Unknown,Unknown,1.0,156.6501255412504,19.59128932333868,prod_17,bed_bath_table,1222.242452970234,3,voucher,5.0,176.24141486458907,3,2023,0,0,11,1
ord_803,cust_488,delivered,2023-03-17,2023-03-17 03:00:00,2023-03-18,2023-03-27,2023-03-27,u_cust_488,6161,Belo Horizonte,RJ,6161,-22.55102022593616,-46.37865997857155,Unknown,Unknown,3.0,1220.1970613850874,96.11391791754889,prod_14,computers_accessories,269.5702999076533,5,credit_card,1.0,1316.3109793026363,3,2023,4,0,10,0
ord_804,cust_156,delivered,2023-12-10,2023-12-10 22:00:00,2023-12-11,2023-12-15,2023-12-20,u_cust_156,7585,Belo Horizonte,RJ,7585,-22.877160021142892,-46.1352860371247,Unknown,Unknown,,,,,,318.3703505087264,7,credit_card,4.0,,12,2023,6,0,5,-5
ord_805,cust_609,delivered,2023-10-21,2023-10-21 06:00:00,2023-10-23,2023-10-24,2023-10-31,u_cust_609,5000,Sao Paulo,SP,5000,-22.293127154456563,-46.15032469259887,Unknown,Unknown,1.0,240.83077603882964,38.24606224706854,prod_20,health_beauty,906.3606412055332,5,boleto,3.0,279.0768382858982,10,2023,5,0,3,-7
ord_806,cust_225,delivered,2023-02-28,2023-02-28 14:00:00,2023-03-01,2023-03-13,2023-03-10,u_cust_225,2154,Belo Horizonte,BA,2154,-22.953954839955102,-46.881128894401805,Unknown,Unknown,,,,,,1316.3109793026365,4,voucher,2.0,,2,2023,1,0,13,3
ord_807,cust_411,delivered,2023-05-18,2023-05-18 18:00:00,2023-05-19,2023-05-27,2023-05-28,u_cust_411,6052,Rio de Janeiro,BA,6052,-22.405449898854958,-46.030527179572815,Unknown,Unknown,2.0,519.2887551532234,46.129658205692074,prod_14,computers_accessories,870.6467236758933,8,voucher,1.0,565.4184133589155,5,2023,3,0,9,-1
ord_808,cust_204,delivered,2023-04-09,2023-04-09 17:00:00,2023-04-10,2023-04-14,2023-04-19,u_cust_204,6759,Belo Horizonte,MG,6759,-22.31052610059324,-46.03925989041375,Unknown,Unknown,,,,,,1204.0252269545988,4,debit_card,4.0,,4,2023,6,0,5,-5
ord_809,cust_78,delivered,2023-07-11,2023-07-11 04:00:00,2023-07-13,2023-07-25,2023-07-21,u_cust_78,1064,Sao Paulo,RJ,1064,-22.759327250154712,-46.2672311650001,Unknown,Unknown,1.0,151.55993390767793,18.15363709496769,prod_31,computers_accessories,591.3521470679934,2,debit_card,1.0,169.7135710026456,7,2023,1,0,14,4
ord_810,cust_123,delivered,2023-08-31,2023-08-31 23:00:00,2023-09-02,2023-09-10,2023-09-10,u_cust_123,8574,Rio de Janeiro,BA,8574,-22.25185473089686,-46.20879574641193,Unknown,Unknown,2.0,353.9562797176578,86.84440719759843,prod_11,bed_bath_table,109.51802405963107,6,voucher,1.0,440.8006869152563,8,2023,3,0,10,0
ord_811,cust_470,delivered,2023-11-15,2023-11-15 15:00:00,2023-11-17,2023-11-20,2023-11-25,u_cust_470,5360,Salvador,MG,5360,-22.981127745409395,-46.96439477348349,Unknown,Unknown,,,,,,332.2830600936419,2,debit_card,2.0,,11,2023,2,0,5,-5
ord_812,cust_217,delivered,2023-02-18,2023-02-18 11:00:00,2023-02-19,2023-02-27,2023-02-28,u_cust_217,3049,Belo Horizonte,BA,3049,-22.37751446129377,-46.88244673837456,Unknown,Unknown,,,,,,877.253154589782,3,voucher,4.0,,2,2023,5,0,9,-1
ord_813,cust_515,delivered,2023-02-01,2023-02-01 03:00:00,2023-02-03,2023-02-11,2023-02-11,u_cust_515,9702,Rio de Janeiro,RJ,9702,-22.13149352931461,-46.58485549613171,Unknown,Unknown,,,,,,509.72664638471895,1,boleto,1.0,,2,2023,2,0,10,0
ord_814,cust_601,delivered,2023-10-04,2023-10-04 03:00:00,2023-10-05,2023-10-18,2023-10-14,u_cust_601,3193,Rio de Janeiro,BA,3193,-22.67459503767041,-46.86278518803598,Unknown,Unknown,,,,,,806.9816794337589,5,debit_card,2.0,,10,2023,2,0,14,4
ord_815,cust_103,delivered,2023-01-20,2023-01-20 16:00:00,2023-01-21,2023-01-30,2023-01-30,u_cust_103,2028,Sao Paulo,SP,2028,-22.231049532840604,-46.54559024871853,Unknown,Unknown,3.0,919.9279301033279,111.71170192349345,prod_26,health_beauty,557.2759589058683,9,voucher,3.0,1031.6396320268213,1,2023,4,0,10,0
ord_816,cust_392,delivered,2023-06-03,2023-06-03 05:00:00,2023-06-04,2023-06-14,2023-06-13,u_cust_392,7484,Rio de Janeiro,SP,7484,-22.238939616032525,-46.16916274884085,Unknown,Unknown,1.0,113.95809418311936,17.84126236990346,prod_49,computers_accessories,334.4986967960096,2,debit_card,2.0,131.79935655302282,6,2023,5,0,11,1
ord_817,cust_630,delivered,2023-03-09,2023-03-09 21:00:00,2023-03-11,2023-03-14,2023-03-19,u_cust_630,8939,Rio de Janeiro,BA,8939,-22.015532626907383,-46.54216473744193,Unknown,Unknown,1.0,168.73551171607266,43.98923313044403,prod_24,health_beauty,410.2015589624679,7,boleto,5.0,212.7247448465167,3,2023,3,0,5,-5
ord_818,cust_644,delivered,2023-08-02,2023-08-02 10:00:00,2023-08-04,2023-08-04,2023-08-12,u_cust_644,5858,Rio de Janeiro,MG,5858,-22.029447485114897,-46.396152634818726,Unknown,Unknown,,,,,,643.8653546875187,5,debit_card,2.0,,8,2023,2,0,2,-8
ord_819,cust_607,delivered,2023-05-23,2023-05-23 19:00:00,2023-05-25,2023-05-27,2023-06-02,u_cust_607,7938,Belo Horizonte,SP,7938,-22.742343823192805,-46.25194593091189,Unknown,Unknown,3.0,485.9942161780131,122.28866623905918,prod_20,health_beauty,124.2705460278332,2,voucher,2.0,608.2828824170723,5,2023,1,0,4,-6
ord_820,cust_433,delivered,2023-08-20,2023-08-20 04:00:00,2023-08-22,2023-08-30,2023-08-30,u_cust_433,1825,Belo Horizonte,MG,1825,-22.7755271305714,-46.63499650441628,Unknown,Unknown,2.0,499.9396529999381,41.57572395407608,prod_10,bed_bath_table,593.978486523851,8,debit_card,2.0,541.5153769540142,8,2023,6,0,10,0
ord_821,cust_330,delivered,2023-08-01,2023-08-01 19:00:00,2023-08-02,2023-08-06,2023-08-11,u_cust_330,1853,Rio de Janeiro,SP,1853,-22.036450400609148,-46.20975552409885,Unknown,Unknown,2.0,591.8259162242928,66.67400351794238,prod_12,computers_accessories,854.0734840065879,6,debit_card,1.0,658.4999197422352,8,2023,1,0,5,-5
ord_822,cust_142,delivered,2023-03-20,2023-03-20 11:00:00,2023-03-22,2023-03-26,2023-03-30,u_cust_142,8526,Belo Horizonte,RJ,8526,-22.956405078207407,-46.17373076082537,Unknown,Unknown,,,,,,1151.809965485109,4,voucher,4.0,,3,2023,0,0,6,-4
ord_823,cust_799,delivered,2023-08-02,2023-08-02 02:00:00,2023-08-03,2023-08-10,2023-08-12,u_cust_799,9915,Rio de Janeiro,MG,9915,-22.69474637089956,-46.32728747351323,Unknown,Unknown,2.0,788.9621233452244,65.11136066136356,prod_28,bed_bath_table,197.6956126423213,4,credit_card,2.0,854.0734840065879,8,2023,2,0,8,-2
ord_824,cust_539,delivered,2023-04-26,2023-04-26 10:00:00,2023-04-28,2023-05-02,2023-05-06,u_cust_539,2531,Belo Horizonte,MG,2531,-22.111115725916168,-46.26950185389908,Unknown,Unknown,3.0,802.702442220718,74.55071236906394,prod_30,sports_leisure,495.65815948253805,2,debit_card,2.0,877.253154589782,4,2023,2,0,6,-4
ord_825,cust_277,delivered,2023-04-02,2023-04-02 11:00:00,2023-04-04,2023-04-07,2023-04-12,u_cust_277,4420,Belo Horizonte,RJ,4420,-22.107399210272455,-46.96821085044486,Unknown,Unknown,,,,,,320.7347761182929,3,debit_card,5.0,,4,2023,6,0,5,-5
ord_826,cust_232,delivered,2023-09-27,2023-09-27 20:00:00,2023-09-29,2023-09-30,2023-10-07,u_cust_232,9445,Belo Horizonte,RJ,9445,-22.11317933265648,-46.045350204011264,Unknown,Unknown,1.0,429.1666004331771,10.267028271784676,prod_23,bed_bath_table,419.7608081465384,7,boleto,5.0,439.4336287049618,9,2023,2,0,3,-7
ord_827,cust_528,delivered,2023-06-17,2023-06-17 16:00:00,2023-06-18,2023-06-20,2023-06-27,u_cust_528,6977,Rio de Janeiro,RJ,6977,-22.497216289228028,-46.59580512039112,Unknown,Unknown,,,,,,646.1406213363853,3,credit_card,3.0,,6,2023,5,0,3,-7
ord_828,cust_570,delivered,2023-02-27,2023-02-27 19:00:00,2023-02-28,2023-03-13,2023-03-09,u_cust_570,7819,Belo Horizonte,BA,7819,-22.664890139963056,-46.23499767600828,Unknown,Unknown,,,,,,652.0757272084902,5,boleto,3.0,,2,2023,0,0,14,4
ord_829,cust_89,delivered,2023-10-11,2023-10-11 23:00:00,2023-10-12,2023-10-25,2023-10-21,u_cust_89,4561,Rio de Janeiro,RJ,4561,-22.146854683441408,-46.27601573475185,Unknown,Unknown,1.0,45.66018205031271,6.680882139599972,prod_26,health_beauty,118.2473512400992,6,voucher,5.0,52.341064189912686,10,2023,2,0,14,4
ord_830,cust_491,delivered,2023-01-26,2023-01-26 11:00:00,2023-01-27,2023-01-31,2023-02-05,u_cust_491,5729,Salvador,SP,5729,-22.686676196423207,-46.55340069865137,Unknown,Unknown,1.0,331.2583588070887,35.58766082007912,prod_23,bed_bath_table,631.725387746067,6,voucher,4.0,366.84601962716783,1,2023,3,0,5,-5
ord_831,cust_198,delivered,2023-03-07,2023-03-07 14:00:00,2023-03-08,2023-03-18,2023-03-17,u_cust_198,3911,Sao Paulo,RJ,3911,-22.537240059106026,-46.08440801448513,Unknown,Unknown,,,,,,142.9845129542984,4,boleto,3.0,,3,2023,1,0,11,1
ord_832,cust_361,delivered,2023-09-05,2023-09-05 02:00:00,2023-09-07,2023-09-19,2023-09-15,u_cust_361,6177,Rio de Janeiro,SP,6177,-22.191831752811225,-46.138055908419005,Unknown,Unknown,1.0,79.17628517715814,27.263940819606663,prod_14,computers_accessories,454.8009317214125,6,debit_card,4.0,106.4402259967648,9,2023,1,0,14,4
ord_833,cust_440,delivered,2023-09-11,2023-09-11 23:00:00,2023-09-12,2023-09-22,2023-09-21,u_cust_440,8164,Sao Paulo,BA,8164,-22.54162296086134,-46.31452741495466,Unknown,Unknown,,,,,,1268.0932413426826,3,credit_card,5.0,,9,2023,0,0,11,1
ord_834,cust_25,delivered,2023-02-13,2023-02-13 05:00:00,2023-02-14,2023-02-27,2023-02-23,u_cust_25,3747,Rio de Janeiro,SP,3747,-22.57284231929896,-46.28001076896727,Unknown,Unknown,,,,,,678.3042459291675,7,boleto,3.0,,2,2023,0,0,14,4
ord_835,cust_24,delivered,2023-04-07,2023-04-07 05:00:00,2023-04-08,2023-04-17,2023-04-17,u_cust_24,3047,Belo Horizonte,RJ,3047,-22.374066963151293,-46.31611602655373,Unknown,Unknown,4.0,1183.1882840638723,93.49972370261868,prod_12,computers_accessories,295.0042789985212,7,boleto,2.0,1276.688007766491,4,2023,4,0,10,0
ord_836,cust_393,delivered,2023-02-11,2023-02-11 19:00:00,2023-02-12,2023-02-20,2023-02-21,u_cust_393,8421,Belo Horizonte,SP,8421,-22.945633821559817,-46.02064997567611,Unknown,Unknown,3.0,690.691933054982,119.80779585189299,prod_20,health_beauty,1759.496952956977,4,voucher,5.0,810.4997289068749,2,2023,5,0,9,-1
ord_837,cust_506,delivered,2023-08-15,2023-08-15 21:00:00,2023-08-17,2023-08-19,2023-08-25,u_cust_506,2191,Rio de Janeiro,BA,2191,-22.68132484626713,-46.041245383785096,Unknown,Unknown,,,,,,390.4322891556671,2,debit_card,3.0,,8,2023,1,0,4,-6
ord_838,cust_300,delivered,2023-09-19,2023-09-19 12:00:00,2023-09-20,2023-09-29,2023-09-29,u_cust_300,5014,Belo Horizonte,MG,5014,-22.364378635268,-46.56238437126165,Unknown,Unknown,1.0,134.82714255961184,34.99760239674282,prod_31,computers_accessories,1389.254135010152,7,credit_card,4.0,169.82474495635466,9,2023,1,0,10,0
ord_839,cust_338,delivered,2023-06-16,2023-06-16 18:00:00,2023-06-18,2023-06-22,2023-06-26,u_cust_338,5777,Belo Horizonte,BA,5777,-22.68834889939035,-46.16248068463523,Unknown,Unknown,2.0,235.62159700657782,52.90846372376461,prod_25,sports_leisure,381.4449758867268,3,boleto,4.0,288.5300607303424,6,2023,4,0,6,-4
ord_840,cust_266,delivered,2023-10-06,2023-10-06 04:00:00,2023-10-08,2023-10-18,2023-10-16,u_cust_266,8996,Belo Horizonte,MG,8996,-22.80318825053969,-46.30029364425008,Unknown,Unknown,1.0,387.51312161848784,9.853396905303912,prod_2,sports_leisure,455.5952766494042,1,credit_card,3.0,397.36651852379174,10,2023,4,0,12,2
ord_841,cust_460,delivered,2023-03-30,2023-03-30 22:00:00,2023-04-01,2023-04-03,2023-04-09,u_cust_460,9787,Rio de Janeiro,SP,9787,-22.04413831962526,-46.5822978233214,Unknown,Unknown,1.0,152.44558301603018,49.40135582361907,prod_45,sports_leisure,357.2928590532216,2,credit_card,4.0,201.84693883964925,3,2023,3,0,4,-6
ord_842,cust_692,delivered,2023-06-27,2023-06-27 17:00:00,2023-06-28,2023-07-03,2023-07-07,u_cust_692,9472,Salvador,RJ,9472,-22.2847785239418,-46.666926703947055,Unknown,Unknown,1.0,453.2162636665162,49.14438362594074,prod_28,bed_bath_table,1684.6879918262262,9,boleto,3.0,502.360647292457,6,2023,1,0,6,-4
ord_843,cust_455,delivered,2023-07-16,2023-07-16 10:00:00,2023-07-18,2023-07-30,2023-07-26,u_cust_455,4766,Sao Paulo,BA,4766,-22.526565096766305,-46.36580992307881,Unknown,Unknown,,,,,,447.1067724769105,8,credit_card,3.0,,7,2023,6,0,14,4
ord_844,cust_359,delivered,2023-11-03,2023-11-03 20:00:00,2023-11-04,2023-11-14,2023-11-13,u_cust_359,9311,Belo Horizonte,BA,9311,-22.1666086858954,-46.10940623987809,Unknown,Unknown,2.0,419.28190934604856,57.79325593922631,prod_23,bed_bath_table,202.74477862682744,6,voucher,4.0,477.07516528527486,11,2023,4,0,11,1
ord_845,cust_67,delivered,2023-09-24,2023-09-24 06:00:00,2023-09-25,2023-10-08,2023-10-04,u_cust_67,8916,Sao Paulo,MG,8916,-22.531887609545077,-46.98428341698071,Unknown,Unknown,1.0,214.93279064122777,16.682478135494524,prod_37,computers_accessories,517.2319974600355,6,debit_card,1.0,231.6152687767223,9,2023,6,0,14,4
ord_846,cust_411,delivered,2023-09-25,2023-09-25 14:00:00,2023-09-26,2023-09-30,2023-10-05,u_cust_411,6052,Rio de Janeiro,BA,6052,-22.405449898854958,-46.030527179572815,Unknown,Unknown,,,,,,499.9792738345683,1,debit_card,2.0,,9,2023,0,0,5,-5
ord_847,cust_490,delivered,2023-03-15,2023-03-15 11:00:00,2023-03-16,2023-03-24,2023-03-25,u_cust_490,7541,Rio de Janeiro,MG,7541,-22.68311444782773,-46.65000247714238,Unknown,Unknown,1.0,227.19690278901604,16.981056472730153,prod_36,watches_gifts,278.71695173553115,2,debit_card,5.0,244.1779592617462,3,2023,2,0,9,-1
ord_848,cust_48,delivered,2023-01-08,2023-01-08 11:00:00,2023-01-09,2023-01-22,2023-01-18,u_cust_48,4152,Rio de Janeiro,RJ,4152,-22.965955493799736,-46.54191731032427,Unknown,Unknown,1.0,361.4075958610175,25.67730986889845,prod_26,health_beauty,495.9362552027204,4,voucher,2.0,387.084905729916,1,2023,6,0,14,4
ord_849,cust_686,delivered,2023-10-24,2023-10-24 18:00:00,2023-10-26,2023-11-06,2023-11-03,u_cust_686,8830,Sao Paulo,BA,8830,-22.135233007907804,-46.45395392664189,Unknown,Unknown,1.0,485.3319051834833,33.19963875911034,prod_9,health_beauty,302.63805340974346,3,voucher,5.0,518.5315439425937,10,2023,1,0,13,3
ord_850,cust_563,delivered,2023-06-13,2023-06-13 23:00:00,2023-06-15,2023-06-19,2023-06-23,u_cust_563,8114,Rio de Janeiro,SP,8114,-22.92996537636822,-46.459470748911066,Unknown,Unknown,,,,,,171.6403778592352,1,voucher,5.0,,6,2023,1,0,6,-4
ord_851,cust_101,delivered,2023-03-26,2023-03-26 22:00:00,2023-03-27,2023-04-06,2023-04-05,u_cust_101,9110,Belo Horizonte,BA,9110,-22.24674046140418,-46.33241597820144,Unknown,Unknown,,,,,,873.1158056717734,8,debit_card,2.0,,3,2023,6,0,11,1
ord_852,cust_215,delivered,2023-03-13,2023-03-13 18:00:00,2023-03-15,2023-03-26,2023-03-23,u_cust_215,7287,Sao Paulo,BA,7287,-22.77563317230762,-46.60060465195645,Unknown,Unknown,3.0,673.6031121442495,93.81205467444687,prod_13,computers_accessories,1684.6879918262262,7,credit_card,3.0,767.4151668186964,3,2023,0,0,13,3
ord_853,cust_437,delivered,2023-02-24,2023-02-24 23:00:00,2023-02-25,2023-03-05,2023-03-06,u_cust_437,8543,Belo Horizonte,MG,8543,-22.69458946902849,-46.95747536648091,Unknown,Unknown,3.0,956.5056119130243,71.93211155196963,prod_11,bed_bath_table,470.01106498630656,4,voucher,4.0,1028.437723464994,2,2023,4,0,9,-1
ord_854,cust_699,delivered,2023-02-16,2023-02-16 11:00:00,2023-02-18,2023-02-26,2023-02-26,u_cust_699,8570,Rio de Janeiro,MG,8570,-22.11585278701428,-46.43246421354368,Unknown,Unknown,2.0,307.30198996445824,85.2622343535528,prod_24,health_beauty,701.8908315206123,9,boleto,1.0,392.56422431801104,2,2023,3,0,10,0
ord_855,cust_568,delivered,2023-08-26,2023-08-26 21:00:00,2023-08-28,2023-08-31,2023-09-05,u_cust_568,1667,Belo Horizonte,MG,1667,-22.55065694749818,-46.1563477434715,Unknown,Unknown,1.0,281.20791150886487,40.18786776374684,prod_4,bed_bath_table,331.32738563301467,4,voucher,1.0,321.3957792726117,8,2023,5,0,5,-5
ord_856,cust_558,delivered,2023-04-14,2023-04-14 12:00:00,2023-04-16,2023-04-22,2023-04-24,u_cust_558,9053,Rio de Janeiro,MG,9053,-22.865340838615545,-46.488193602561374,Unknown,Unknown,,,,,,1039.584925481685,1,boleto,1.0,,4,2023,4,0,8,-2
ord_857,cust_158,delivered,2023-07-29,2023-07-29 05:00:00,2023-07-31,2023-08-01,2023-08-08,u_cust_158,4581,Salvador,SP,4581,-22.693400923475124,-46.558754123568825,Unknown,Unknown,1.0,248.98314808609024,17.385624766900513,prod_11,bed_bath_table,674.7263365729023,1,debit_card,2.0,266.36877285299073,7,2023,5,0,3,-7
ord_858,cust_488,delivered,2023-02-11,2023-02-11 23:00:00,2023-02-13,2023-02-18,2023-02-21,u_cust_488,6161,Belo Horizonte,RJ,6161,-22.55102022593616,-46.37865997857155,Unknown,Unknown,1.0,87.27940802371057,28.51577691178143,prod_45,sports_leisure,352.2042189075728,1,boleto,2.0,115.795184935492,2,2023,5,0,7,-3
ord_859,cust_685,delivered,2023-11-12,2023-11-12 09:00:00,2023-11-13,2023-11-21,2023-11-22,u_cust_685,1760,Belo Horizonte,MG,1760,-22.27933213253986,-46.63861738843445,Unknown,Unknown,1.0,443.4728388899673,48.596739866751946,prod_27,computers_accessories,1315.9949119550645,1,voucher,3.0,492.06957875671924,11,2023,6,0,9,-1
ord_860,cust_241,delivered,2023-09-25,2023-09-25 09:00:00,2023-09-26,2023-10-08,2023-10-05,u_cust_241,1956,Belo Horizonte,MG,1956,-22.493628579243737,-46.01132445685421,Unknown,Unknown,1.0,159.54670765791923,38.25256309604274,prod_1,watches_gifts,639.7891013631885,4,voucher,1.0,197.79927075396196,9,2023,0,0,13,3
ord_861,cust_793,delivered,2023-09-20,2023-09-20 22:00:00,2023-09-22,2023-09-28,2023-09-30,u_cust_793,3551,Salvador,SP,3551,-22.487566767430685,-46.89670653244736,Unknown,Unknown,1.0,377.5353720638142,19.394580950049352,prod_23,bed_bath_table,397.3946647020168,1,credit_card,3.0,396.92995301386355,9,2023,2,0,8,-2
ord_862,cust_752,delivered,2023-12-02,2023-12-02 10:00:00,2023-12-03,2023-12-10,2023-12-12,u_cust_752,7229,Rio de Janeiro,BA,7229,-22.74755753697203,-46.33051925361407,Unknown,Unknown,2.0,344.3360714292024,80.74389585188511,prod_18,watches_gifts,604.3309430173957,2,debit_card,1.0,425.0799672810875,12,2023,5,0,8,-2
ord_863,cust_4,delivered,2023-12-31,2023-12-31 22:00:00,2024-01-02,2024-01-09,2024-01-10,u_cust_4,6734,Belo Horizonte,RJ,6734,-22.42641539304621,-46.43017452266787,Unknown,Unknown,1.0,168.06522203968944,7.50873193116476,prod_46,watches_gifts,1383.2482242896035,4,boleto,2.0,175.5739539708542,12,2023,6,0,9,-1
ord_864,cust_595,delivered,2023-09-16,2023-09-16 19:00:00,2023-09-17,2023-09-24,2023-09-26,u_cust_595,3871,Rio de Janeiro,MG,3871,-22.968905378056945,-46.735756063187786,Unknown,Unknown,1.0,421.1758740102086,34.419402639195624,prod_14,computers_accessories,197.6956126423213,7,debit_card,4.0,455.59527664940424,9,2023,5,0,8,-2
ord_865,cust_360,delivered,2023-10-10,2023-10-10 01:00:00,2023-10-12,2023-10-16,2023-10-20,u_cust_360,1830,Rio de Janeiro,RJ,1830,-22.44796762416015,-46.4681090423409,Unknown,Unknown,4.0,1188.609476126367,127.38543582869707,prod_13,computers_accessories,449.121096023737,2,voucher,4.0,1315.9949119550643,10,2023,1,0,6,-4
ord_866,cust_458,delivered,2023-04-24,2023-04-24 07:00:00,2023-04-26,2023-05-02,2023-05-04,u_cust_458,5968,Salvador,SP,5968,-22.900509066337627,-46.03459988302594,Unknown,Unknown,,,,,,317.74186143748005,8,credit_card,4.0,,4,2023,0,0,8,-2
ord_867,cust_247,delivered,2023-12-29,2023-12-29 04:00:00,2023-12-31,2024-01-12,2024-01-08,u_cust_247,4987,Belo Horizonte,BA,4987,-22.9809023443968,-46.71071757555804,Unknown,Unknown,3.0,946.7004526543737,35.12283482660516,prod_12,computers_accessories,531.5714832666221,7,voucher,4.0,981.8232874809789,12,2023,4,0,14,4
